season,scoring,draft_position,delta,method,objective,adp_aware_objective,optimal_gap,optimal_gap_pct,adp_cost,status,adp_aware_status
2026,fangraph,11,-8.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,-7.0,ADP-aware ILP,14491.300000000001,14491.300000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,-6.0,ADP-aware ILP,14491.300000000001,14491.300000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,-5.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,-4.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,-3.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,-2.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,-1.0,ADP-aware ILP,14589.800000000003,14589.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,0.0,ADP-aware ILP,14590.800000000003,14590.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,1.0,ADP-aware ILP,14590.800000000003,14590.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,2.0,ADP-aware ILP,14634.800000000003,14634.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,3.0,ADP-aware ILP,14634.800000000003,14634.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,4.0,ADP-aware ILP,14634.800000000003,14634.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,5.0,ADP-aware ILP,14690.800000000003,14690.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,6.0,ADP-aware ILP,14699.900000000001,14699.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,7.0,ADP-aware ILP,14699.900000000001,14699.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,8.0,ADP-aware ILP,14793.900000000001,14793.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,9.0,ADP-aware ILP,14903.400000000001,14903.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,10.0,ADP-aware ILP,14955.500000000002,14955.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,-10.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,-9.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,-8.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,-7.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,-6.0,ADP-aware ILP,14491.300000000001,14491.300000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,-5.0,ADP-aware ILP,14491.300000000001,14491.300000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,-4.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,-3.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,-2.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,-1.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,0.0,ADP-aware ILP,14589.800000000003,14589.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,1.0,ADP-aware ILP,14590.800000000003,14590.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,2.0,ADP-aware ILP,14590.800000000003,14590.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,3.0,ADP-aware ILP,14634.800000000003,14634.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,4.0,ADP-aware ILP,14634.800000000003,14634.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,5.0,ADP-aware ILP,14634.800000000003,14634.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,6.0,ADP-aware ILP,14690.800000000003,14690.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,7.0,ADP-aware ILP,14699.900000000001,14699.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,8.0,ADP-aware ILP,14699.900000000001,14699.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,9.0,ADP-aware ILP,14793.900000000001,14793.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,12,10.0,ADP-aware ILP,14903.400000000001,14903.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
